"case_id","abbrev","name","group_label","category","original_row_number","signal_density"
44,"PA","Posterior amygdalar nucleus","alcohol","CTXsp",618,16635231.7881
45,"ACVII","Accessory facial motor nucleus","alcohol","HB",80,9702000
45,"GRN","Gigantocellular reticular nucleus","alcohol","HB",81,3569521.21212
45,"IRN","Intermediate reticular nucleus","alcohol","HB",82,3846710.69182
45,"MARN","Magnocellular reticular nucleus","alcohol","HB",83,2148880.59701
45,"PARN","Parvicellular reticular nucleus","alcohol","HB",84,6521798.85057
45,"VI","Abducens nucleus","alcohol","HB",85,4462000
45,"VII","Facial motor nucleus","alcohol","HB",86,2213129.44984
45,"VNC","Vestibular nuclei","alcohol","HB",87,3660885.2459
45,"CN","Cochlear nuclei","alcohol","HB",94,2049273.04965
45,"NTB","Nucleus of the trapezoid body","alcohol","HB",97,6848666.66667
45,"B","Barrington's nucleus","alcohol","HB",101,12186307.6923
45,"DTN","Dorsal tegmental nucleus","alcohol","HB",102,1867769.23077
45,"PCG","Pontine central gray","alcohol","HB",103,9099741.78404
45,"PG","Pontine gray","alcohol","HB",104,28557371.0247
45,"PRNc","Pontine reticular nucleus, caudal part","alcohol","HB",105,9426069.02985
45,"SG","Supragenual nucleus","alcohol","HB",106,3142400
45,"SUT","Supratrigeminal nucleus","alcohol","HB",107,8675435.48387
45,"TRN","Tegmental reticular nucleus","alcohol","HB",108,16073224.2991
45,"V","Motor nucleus of trigeminal","alcohol","HB",109,3592181.81818
45,"CS","Superior central nucleus raphe","alcohol","HB",111,4830622.22222
45,"LC","Locus ceruleus","alcohol","HB",112,11689333.3333
45,"LDT","Laterodorsal tegmental nucleus","alcohol","HB",113,11414944.4444
45,"NI","Nucleus incertus","alcohol","HB",114,11909418.6047
45,"PRNr","Pontine reticular nucleus","alcohol","HB",115,4813146.1039
45,"SLC","Subceruleus nucleus","alcohol","HB",116,15870200
45,"SLD","Sublaterodorsal nucleus","alcohol","HB",117,12521555.5556
45,"NLL","Nucleus of the lateral lemniscus","alcohol","HB",119,2278701.6129
45,"PB","Parabrachial nucleus","alcohol","HB",120,9170476.03834
45,"PSV","Principal sensory nucleus of the trigeminal","alcohol","HB",121,6016993.30357
45,"SOC","Superior olivary complex","alcohol","HB",122,5464454.54545
45,"LHA","Lateral hypothalamic area","alcohol","HY",129,10346023.4875
45,"LPO","Lateral preoptic area","alcohol","HY",130,7086726.65148
45,"PST","Preparasubthalamic nucleus","alcohol","HY",131,11882600
45,"PSTN","Parasubthalamic nucleus","alcohol","HY",132,10152800
45,"RCH","Retrochiasmatic area","alcohol","HY",133,1025693.06931
45,"STN","Subthalamic nucleus","alcohol","HY",134,4106639.34426
45,"TU","Tuberal nucleus","alcohol","HY",135,3717034.82587
45,"ZI","Zona incerta","alcohol","HY",136,12245799.5868
45,"AHN","Anterior hypothalamic nucleus","alcohol","HY",139,10611367.6471
45,"MBO","Mammillary body","alcohol","HY",140,5896006.30915
45,"MPN","Medial preoptic nucleus","alcohol","HY",147,3246440
45,"PH","Posterior hypothalamic nucleus","alcohol","HY",148,12575653.4954
45,"PMv","Ventral premammillary nucleus","alcohol","HY",149,9916026.31579
45,"PVHd","Paraventricular hypothalamic nucleus, descending division","alcohol","HY",150,13820550
45,"VMH","Ventromedial hypothalamic nucleus","alcohol","HY",151,4151223.25581
45,"ADP","Anterodorsal preoptic nucleus","alcohol","HY",153,5908928.57143
45,"AVP","Anteroventral preoptic nucleus","alcohol","HY",154,824793.103448
45,"AVPV","Anteroventral periventricular nucleus","alcohol","HY",155,225148.148148
45,"DMH","Dorsomedial nucleus of the hypothalamus","alcohol","HY",156,13049448.7805
45,"MEPO","Median preoptic nucleus","alcohol","HY",157,2843561.64384
45,"MPO","Medial preoptic area","alcohol","HY",158,3813380.95238
45,"PD","Posterodorsal preoptic nucleus","alcohol","HY",159,10215000
45,"PS","Parastrial nucleus","alcohol","HY",160,5420818.18182
45,"PVp","Periventricular hypothalamic nucleus, posterior part","alcohol","HY",161,2905542.37288
45,"PVpo","Periventricular hypothalamic nucleus, preoptic part","alcohol","HY",162,943878.787879
45,"SBPV","Subparaventricular zone","alcohol","HY",163,4338650.79365
45,"SFO","Subfornical organ","alcohol","HY",164,184400
45,"VLPO","Ventrolateral preoptic nucleus","alcohol","HY",165,962272.727273
45,"ARH","Arcuate hypothalamic nucleus","alcohol","HY",167,415762.376238
45,"PVH","Paraventricular hypothalamic nucleus","alcohol","HY",168,6197410
45,"PVa","Periventricular hypothalamic nucleus, anterior part","alcohol","HY",169,607600
45,"PVi","Periventricular hypothalamic nucleus, intermediate part","alcohol","HY",170,890571.428571
45,"SO","Supraoptic nucleus","alcohol","HY",171,4273800
45,"ATN","Anterior group of the dorsal thalamus","alcohol","TH",174,7245481.38298
45,"EPI","Epithalamus","alcohol","TH",181,3671037.03704
45,"GENv","Geniculate group, ventral thalamus","alcohol","TH",184,18251629.3706
45,"ILM","Intralaminar nuclei of the dorsal thalamus","alcohol","TH",188,6631995
45,"LAT","Lateral group of the dorsal thalamus","alcohol","TH",193,5075080.40201
45,"MED","Medial group of the dorsal thalamus","alcohol","TH",198,6643657.51212
45,"MTN","Midline group of the dorsal thalamus","alcohol","TH",203,17828957.529
45,"RT","Reticular nucleus of the thalamus","alcohol","TH",206,5447793.17269
45,"GENd","Geniculate group, dorsal thalamus","alcohol","TH",208,2288418.8862
45,"PP","Peripeduncular nucleus","alcohol","TH",211,16225500
45,"SPA","Subparafascicular area","alcohol","TH",212,9563300
45,"SPF","Subparafascicular nucleus","alcohol","TH",213,14973657.6577
45,"VENT","Ventral group of the dorsal thalamus","alcohol","TH",216,10337854.2449
45,"CUN","Cuneiform nucleus","alcohol","MB",226,4277535.08772
45,"EW","Edinger-Westphal nucleus","alcohol","MB",227,29036230.7692
45,"III","Oculomotor nucleus","alcohol","MB",228,15089833.3333
45,"IV","Trochlear nucleus","alcohol","MB",229,15115000
45,"LT","Lateral terminal nucleus of the accessory optic tract","alcohol","MB",230,16393500
45,"MRN","Midbrain reticular nucleus","alcohol","MB",231,9851306.19469
45,"ND","Nucleus of Darkschewitsch","alcohol","MB",233,27321800
45,"PRC","Precommissural nucleus","alcohol","MB",234,11460703.7037
45,"APN","Anterior pretectal nucleus","alcohol","MB",236,8139025.64103
45,"MPT","Medial pretectal area","alcohol","MB",237,12498128.2051
45,"NOT","Nucleus of the optic tract","alcohol","MB",238,11831821.4286
45,"NPC","Nucleus of the posterior commissure","alcohol","MB",239,15937395.0617
45,"OP","Olivary pretectal nucleus","alcohol","MB",240,7698291.66667
45,"PPT","Posterior pretectal nucleus","alcohol","MB",241,18611714.2857
45,"RN","Red nucleus","alcohol","MB",242,12051464.2857
45,"RR","Midbrain reticular nucleus, retrorubral area","alcohol","MB",243,9541765.06024
45,"SCdg","Superior colliculus, motor related, deep gray layer","alcohol","MB",245,10637400.4577
45,"SCdw","Superior colliculus, motor related, deep white layer","alcohol","MB",246,7283596.77419
45,"SCig","Superior colliculus, motor related, intermediate gray layer","alcohol","MB",247,11478817.8844
45,"SCiw","Superior colliculus, motor related, intermediate white layer","alcohol","MB",251,11339304.4693
45,"SNr","Substantia nigra, reticular part","alcohol","MB",252,3224491.92101
45,"VTA","Ventral tegmental area","alcohol","MB",253,6256992.70073
45,"VTN","Ventral tegmental nucleus","alcohol","MB",254,1774272.72727
45,"IC","Inferior colliculus","alcohol","MB",256,10295009.8955
45,"MEV","Midbrain trigeminal nucleus","alcohol","MB",257,13504416.6667
45,"NB","Nucleus of the brachium of the inferior colliculus","alcohol","MB",258,6931738.09524
45,"PBG","Parabigeminal nucleus","alcohol","MB",259,1022034.48276
45,"SAG","Nucleus sagulum","alcohol","MB",260,2590111.11111
45,"SCop","Superior colliculus, optic layer","alcohol","MB",262,10495462.2222
45,"SCsg","Superior colliculus, superficial gray layer","alcohol","MB",263,3329680.5293
45,"PPN","Pedunculopontine nucleus","alcohol","MB",265,6455304.5977
45,"CLI","Central linear nucleus raphe","alcohol","MB",267,10844250
45,"DR","Dorsal nucleus raphe","alcohol","MB",268,10873928.5714
45,"IF","Interfascicular nucleus raphe","alcohol","MB",269,27549923.0769
45,"IPN","Interpeduncular nucleus","alcohol","MB",270,6722745.76271
45,"SNc","Substantia nigra, compact part","alcohol","MB",271,7095628.20513
45,"BAC","Bed nucleus of the anterior commissure","alcohol","PAL",288,11841500
45,"BST","Bed nuclei of the stria terminalis","alcohol","PAL",289,10896989.0454
45,"GPe","Globus pallidus, external segment","alcohol","PAL",291,3708169.18429
45,"GPi","Globus pallidus, internal segment","alcohol","PAL",292,3584462.58503
45,"MSC","Medial septal complex","alcohol","PAL",294,7102449.15254
45,"TRS","Triangular nucleus of septum","alcohol","PAL",297,4242540.22989
45,"MA","Magnocellular nucleus","alcohol","PAL",299,4046569.23077
45,"SI","Substantia innominata","alcohol","PAL",300,6805528.99197
45,"LS","Lateral septal nucleus","alcohol","STR",303,17692120
45,"SF","Septofimbrial nucleus","alcohol","STR",307,8446991.15044
45,"CP","Caudoputamen","alcohol","STR",309,14339312.0212
45,"ACB","Nucleus accumbens","alcohol","STR",311,14511357.2228
45,"FS","Fundus of striatum","alcohol","STR",312,15519285.7143
45,"OT","Olfactory tubercle","alcohol","STR",313,5720741.51436
45,"AAA","Anterior amygdalar area","alcohol","STR",315,8815713.69295
45,"BA","Bed nucleus of the accessory olfactory tract","alcohol","STR",316,8939933.33333
45,"CEA","Central amygdalar nucleus","alcohol","STR",317,11314545.2794
45,"IA","Intercalated amygdalar nucleus","alcohol","STR",318,19441349.3976
45,"MEA","Medial amygdalar nucleus","alcohol","STR",319,11696352.9412
45,"HIP","Hippocampal region","alcohol","CTXpl",323,8191023.25839
45,"RHP","Retrohippocampal region","alcohol","CTXpl",333,6532620.53745
45,"ACA","Anterior cingulate area","alcohol","CTXpl",343,6843846.83955
45,"AI","Agranular insular area","alcohol","CTXpl",354,9657873.52007
45,"AUD","Auditory areas","alcohol","CTXpl",370,7782037.46513
45,"ECT","Ectorhinal area","alcohol","CTXpl",395,12793205.9282
45,"FRP","Frontal pole, cerebral cortex","alcohol","CTXpl",400,4742838.04627
45,"GU","Gustatory areas","alcohol","CTXpl",404,11688845.6376
45,"ILA","Infralimbic area","alcohol","CTXpl",410,10348561.6046
45,"MO","Somatomotor areas","alcohol","CTXpl",415,6397566.59537
45,"ORB","Orbital area","alcohol","CTXpl",426,7892510.37344
45,"PERI","Perirhinal area","alcohol","CTXpl",442,10021060.5042
45,"PL","Prelimbic area","alcohol","CTXpl",447,10157959.6137
45,"PTLp","Posterior parietal association areas","alcohol","CTXpl",452,6435840.59314
45,"RSP","Retrosplenial area","alcohol","CTXpl",465,5469894.02609
45,"SS","Somatosensory areas","alcohol","CTXpl",481,6980131.5457
45,"TEa","Temporal association areas","alcohol","CTXpl",531,8981425.17268
45,"VIS","Visual areas","alcohol","CTXpl",537,9178845.7474
45,"VISC","Visceral area","alcohol","CTXpl",585,9358689.11336
45,"AOB","Accessory olfactory bulb","alcohol","CTXpl",592,1221266.66667
45,"AON","Anterior olfactory nucleus","alcohol","CTXpl",594,10134696.861
45,"COA","Cortical amygdalar area","alcohol","CTXpl",595,10286291.6292
45,"DP","Dorsal peduncular area","alcohol","CTXpl",598,8380294.11765
45,"MOB","Main olfactory bulb","alcohol","CTXpl",599,10796574.0741
45,"NLOT","Nucleus of the lateral olfactory tract","alcohol","CTXpl",600,7359278.48101
45,"PAA","Piriform-amygdalar area","alcohol","CTXpl",603,7434626.41509
45,"PIR","Piriform area","alcohol","CTXpl",604,9650597.313
45,"TR","Postpiriform transition area","alcohol","CTXpl",605,9707773.03371
45,"TT","Taenia tecta","alcohol","CTXpl",606,10034159.292
45,"BLAa","Basolateral amygdalar nucleus, anterior part","alcohol","CTXsp",609,13397960.2273
45,"BLAp","Basolateral amygdalar nucleus, posterior part","alcohol","CTXsp",610,10692938.9831
45,"BLAv","Basolateral amygdalar nucleus, ventral part","alcohol","CTXsp",611,16581886.7925
45,"BMA","Basomedial amygdalar nucleus","alcohol","CTXsp",612,16805497.7477
45,"CLA","Claustrum","alcohol","CTXsp",613,24400102.2222
45,"EPd","Endopiriform nucleus, dorsal part","alcohol","CTXsp",615,15508828.7671
45,"EPv","Endopiriform nucleus, ventral part","alcohol","CTXsp",616,19293072.1154
45,"LA","Lateral amygdalar nucleus","alcohol","CTXsp",617,23868807.4324
45,"PA","Posterior amygdalar nucleus","alcohol","CTXsp",618,16981691.1765
46,"ACVII","Accessory facial motor nucleus","control","HB",80,5350000
46,"GRN","Gigantocellular reticular nucleus","control","HB",81,1924062.5
46,"IRN","Intermediate reticular nucleus","control","HB",82,977833.333333
46,"MARN","Magnocellular reticular nucleus","control","HB",83,1777851.06383
46,"PARN","Parvicellular reticular nucleus","control","HB",84,1245650.60241
46,"VI","Abducens nucleus","control","HB",85,3027857.14286
46,"VII","Facial motor nucleus","control","HB",86,1962928.57143
46,"VNC","Vestibular nuclei","control","HB",87,7118200
46,"CN","Cochlear nuclei","control","HB",94,4904676
46,"NTB","Nucleus of the trapezoid body","control","HB",97,2811625
46,"B","Barrington's nucleus","control","HB",101,11326133.3333
46,"DTN","Dorsal tegmental nucleus","control","HB",102,6804611.11111
46,"PCG","Pontine central gray","control","HB",103,8797618.83408
46,"PG","Pontine gray","control","HB",104,38344324.6269
46,"PRNc","Pontine reticular nucleus, caudal part","control","HB",105,14222614.1258
46,"SG","Supragenual nucleus","control","HB",106,5310000
46,"SUT","Supratrigeminal nucleus","control","HB",107,10215289.8551
46,"TRN","Tegmental reticular nucleus","control","HB",108,31595016.2602
46,"V","Motor nucleus of trigeminal","control","HB",109,9606529.41176
46,"CS","Superior central nucleus raphe","control","HB",111,11377378.5714
46,"LC","Locus ceruleus","control","HB",112,3629666.66667
46,"LDT","Laterodorsal tegmental nucleus","control","HB",113,19836043.4783
46,"NI","Nucleus incertus","control","HB",114,18036885.7143
46,"PRNr","Pontine reticular nucleus","control","HB",115,11831306.8288
46,"SLC","Subceruleus nucleus","control","HB",116,20487545.4545
46,"SLD","Sublaterodorsal nucleus","control","HB",117,19728379.3103
46,"NLL","Nucleus of the lateral lemniscus","control","HB",119,1965346.15385
46,"PB","Parabrachial nucleus","control","HB",120,12784236.3112
46,"PSV","Principal sensory nucleus of the trigeminal","control","HB",121,13131897.0917
46,"SOC","Superior olivary complex","control","HB",122,3396929.93631
46,"LHA","Lateral hypothalamic area","control","HY",129,14003509.2656
46,"LPO","Lateral preoptic area","control","HY",130,5945490.41096
46,"PST","Preparasubthalamic nucleus","control","HY",131,20535000
46,"PSTN","Parasubthalamic nucleus","control","HY",132,18501863.6364
46,"RCH","Retrochiasmatic area","control","HY",133,1969852.45902
46,"STN","Subthalamic nucleus","control","HY",134,16780725.8065
46,"TU","Tuberal nucleus","control","HY",135,2619622.34043
46,"ZI","Zona incerta","control","HY",136,25107449.3042
46,"AHN","Anterior hypothalamic nucleus","control","HY",139,7503022.72727
46,"MBO","Mammillary body","control","HY",140,7715184.3318
46,"MPN","Medial preoptic nucleus","control","HY",147,471960
46,"PH","Posterior hypothalamic nucleus","control","HY",148,16023631.2849
46,"PMv","Ventral premammillary nucleus","control","HY",149,2227818.18182
46,"PVHd","Paraventricular hypothalamic nucleus, descending division","control","HY",150,17889166.6667
46,"VMH","Ventromedial hypothalamic nucleus","control","HY",151,938500
46,"ADP","Anterodorsal preoptic nucleus","control","HY",153,3035800
46,"AVP","Anteroventral preoptic nucleus","control","HY",154,648266.666667
46,"AVPV","Anteroventral periventricular nucleus","control","HY",155,476000
46,"DMH","Dorsomedial nucleus of the hypothalamus","control","HY",156,10239075
46,"MPO","Medial preoptic area","control","HY",158,959455
46,"PD","Posterodorsal preoptic nucleus","control","HY",159,874000
46,"PS","Parastrial nucleus","control","HY",160,7242300
46,"PVp","Periventricular hypothalamic nucleus, posterior part","control","HY",161,174800
46,"SBPV","Subparaventricular zone","control","HY",163,1655000
46,"SFO","Subfornical organ","control","HY",164,586000
46,"VLPO","Ventrolateral preoptic nucleus","control","HY",165,810000
46,"ARH","Arcuate hypothalamic nucleus","control","HY",167,12000
46,"PVH","Paraventricular hypothalamic nucleus","control","HY",168,3460933.33333
46,"SO","Supraoptic nucleus","control","HY",171,3402535.71429
46,"ATN","Anterior group of the dorsal thalamus","control","TH",174,10589214.5923
46,"EPI","Epithalamus","control","TH",181,4126318.18182
46,"GENv","Geniculate group, ventral thalamus","control","TH",184,33169483.4437
46,"ILM","Intralaminar nuclei of the dorsal thalamus","control","TH",188,16655717.3913
46,"LAT","Lateral group of the dorsal thalamus","control","TH",193,6531997.59904
46,"MED","Medial group of the dorsal thalamus","control","TH",198,6821538.71499
46,"MTN","Midline group of the dorsal thalamus","control","TH",203,6076743.80165
46,"RT","Reticular nucleus of the thalamus","control","TH",206,5249923.22835
46,"GENd","Geniculate group, dorsal thalamus","control","TH",208,10198396.8668
46,"PP","Peripeduncular nucleus","control","TH",211,5707230.76923
46,"SPA","Subparafascicular area","control","TH",212,8659285.71429
46,"SPF","Subparafascicular nucleus","control","TH",213,15005099.0991
46,"VENT","Ventral group of the dorsal thalamus","control","TH",216,11458651.4032
46,"CUN","Cuneiform nucleus","control","MB",226,8453572.72727
46,"III","Oculomotor nucleus","control","MB",228,39098941.1765
46,"IV","Trochlear nucleus","control","MB",229,21031000
46,"LT","Lateral terminal nucleus of the accessory optic tract","control","MB",230,4702500
